Date,VXUS,SPY,VT
2011-06-08,34.68789291381836,101.51679992675781,36.726070404052734
2011-06-09,34.99779510498047,102.29148864746094,37.02638244628906
2011-06-10,34.20584487915039,100.86858367919922,36.28314971923828
2011-06-13,34.226505279541016,100.9476089477539,36.35820388793945
2011-06-14,34.76365661621094,102.22827911376953,36.91376495361328
2011-06-15,33.84774398803711,100.41010284423828,35.9903450012207
2011-06-16,33.648014068603516,100.63143920898438,35.86273956298828
2011-06-17,33.88905334472656,100.93173217773438,36.08795166015625
2011-06-20,33.81330108642578,101.4480972290039,36.117977142333984
2011-06-21,34.50884246826172,102.83834075927734,36.77112579345703
2011-06-22,34.040557861328125,102.21869659423828,36.52337646484375
2011-06-23,33.854610443115234,101.9247817993164,36.32818603515625
2011-06-24,33.59980773925781,100.74105834960938,35.9603157043457
2011-06-27,33.86839294433594,101.6387939453125,36.253108978271484
2011-06-28,34.267826080322266,102.96540832519531,36.748600006103516
2011-06-29,34.77052688598633,103.84725952148438,37.22156524658203
2011-06-30,35.33525085449219,104.8403091430664,37.664493560791016
2011-07-01,35.686466217041016,106.38943481445312,38.092411041259766
2011-07-05,35.4936408996582,106.30204010009766,38.009830474853516
2011-07-06,35.30770492553711,106.42914581298828,37.90472412109375
2011-07-07,35.63825607299805,107.53341674804688,38.26509475708008
2011-07-08,35.280155181884766,106.77074432373047,37.88972854614258
2011-07-11,34.33667755126953,104.8403091430664,37.00385284423828
2011-07-12,34.088775634765625,104.38749694824219,36.726070404052734
2011-07-13,34.59836959838867,104.73702239990234,37.09394454956055
2011-07-14,34.37799835205078,104.01409149169922,36.81616973876953
2011-07-15,34.50884246826172,104.61786651611328,37.0413932800293
2011-07-18,34.088775634765625,103.75985717773438,36.57593536376953
2011-07-19,34.536399841308594,105.44405364990234,37.18403625488281
2011-07-20,34.825626373291016,105.38048553466797,37.4167594909668
2011-07-21,35.45232009887695,106.8422622680664,38.024864196777344
2011-07-22,35.514312744140625,106.91376495361328,38.032371520996094
2011-07-25,35.321475982666016,106.31795501708984,37.73957061767578
2011-07-26,35.44541931152344,105.92072296142578,37.79962921142578
2011-07-27,34.7980842590332,103.75196075439453,36.981327056884766
2011-07-28,34.61214065551758,103.45003509521484,36.92127990722656
2011-07-29,34.71544647216797,102.74302673339844,36.853702545166016
2011-08-01,34.453739166259766,102.30609130859375,36.57593536376953
2011-08-02,33.537841796875,99.69242095947266,35.660030364990234
2011-08-03,33.57917022705078,100.23265075683594,35.802677154541016
2011-08-04,31.416763305664062,95.53759002685547,33.68558883666992
2011-08-05,31.644018173217773,95.39459228515625,33.82825469970703
2011-08-08,29.3920955657959,89.18218231201172,31.335784912109375
2011-08-09,30.962251663208008,93.32906341552734,33.10000991821289
2011-08-10,29.61246681213379,89.20602416992188,31.48593521118164
2011-08-11,30.893369674682617,93.2099380493164,33.009925842285156
2011-08-12,31.189512252807617,93.83750915527344,33.31023025512695
2011-08-15,31.933256149291992,95.82360076904297,34.0534553527832
2011-08-16,31.575153350830078,95.00531768798828,33.70059585571289
2011-08-17,31.644018173217773,95.0688705444336,33.850765228271484
2011-08-18,30.239154815673828,90.96964263916016,32.341773986816406
2011-08-19,29.757081985473633,89.48406982421875,31.853790283203125
2011-08-22,29.922367095947266,89.55555725097656,31.876310348510742
2011-08-23,30.80384635925293,92.50289916992188,32.979888916015625
2011-08-24,30.7694149017334,93.80573272705078,33.13005447387695
2011-08-25,30.149614334106445,92.37576293945312,32.424339294433594
2011-08-26,30.562822341918945,93.71834564208984,32.93485641479492
2011-08-29,31.29969024658203,96.41145324707031,33.82825469970703
2011-08-30,31.36167335510254,96.6656723022461,33.86576843261719
2011-08-31,31.781742095947266,97.09466552734375,34.18108367919922
2011-09-01,31.575153350830078,96.07781219482422,33.940834045410156
2011-09-02,30.783191680908203,93.62300109863281,33.11503601074219
2011-09-06,29.90858268737793,92.9398193359375,32.514434814453125
2011-09-07,30.907150268554688,95.56140899658203,33.415321350097656
2011-09-08,30.328664779663086,94.56841278076172,32.889827728271484
2011-09-09,29.34389305114746,92.08978271484375,31.93637466430664
2011-09-12,29.109737396240234,92.68558502197266,31.898849487304688
2011-09-13,29.3920955657959,93.53562927246094,32.19913101196289
2011-09-14,29.61935043334961,94.83055114746094,32.55949020385742
2011-09-15,30.190956115722656,96.46707153320312,33.10751724243164
2011-09-16,30.115188598632812,97.03800964355469,33.18260192871094
2011-09-19,29.433406829833984,96.07178497314453,32.544471740722656
2011-09-20,29.49538803100586,95.95999145507812,32.536956787109375
2011-09-21,28.6276798248291,93.13319396972656,31.538469314575195
2011-09-22,27.33987808227539,90.1227035522461,30.224681854248047
2011-09-23,27.567138671875,90.66571044921875,30.502460479736328
2011-09-26,27.95967674255371,92.82173919677734,31.148113250732422
2011-09-27,28.71719741821289,93.85981750488281,31.74867820739746
2011-09-28,28.152494430541992,91.943359375,31.05801010131836
2011-09-29,28.737857818603516,92.6700210571289,31.493425369262695
2011-09-30,27.759965896606445,90.35427856445312,30.51746940612793
2011-10-03,26.926681518554688,87.7829818725586,29.751726150512695
2011-10-04,27.236583709716797,89.70747375488281,30.337297439575195
2011-10-05,27.704872131347656,91.368408203125,30.900362014770508
2011-10-06,28.58635902404785,93.02136993408203,31.651094436645508
2011-10-07,28.352216720581055,92.39852905273438,31.380826950073242
2011-10-10,29.3920955657959,95.48884582519531,32.544471740722656
2011-10-11,29.25436019897461,95.58467102050781,32.41685104370117
2011-10-12,30.005008697509766,96.42313385009766,33.05497360229492
2011-10-13,29.90858268737793,96.23149871826172,32.874794006347656
2011-10-14,30.349334716796875,97.87648010253906,33.43034362792969
2011-10-17,29.46784782409668,96.00792694091797,32.61953353881836
2011-10-18,30.080751419067383,97.88443756103516,33.25765609741211
2011-10-19,29.481618881225586,96.7265625,32.762176513671875
2011-10-20,29.4747257232666,97.14982604980469,32.71712875366211
2011-10-21,30.184053421020508,98.99441528320312,33.497901916503906
2011-10-24,30.810728073120117,100.20821380615234,34.0084228515625
2011-10-25,30.27358627319336,98.25977325439453,33.40031814575195
2011-10-26,30.679882049560547,99.2579574584961,33.8732795715332
2011-10-27,32.1949577331543,102.71558380126953,35.36722946166992
2011-10-28,31.940139770507812,102.69163513183594,35.2546272277832
2011-10-31,30.604129791259766,100.21619415283203,33.95586395263672
2011-11-01,29.57114601135254,97.42133331298828,32.979888916015625
2011-11-02,30.156511306762695,99.01038360595703,33.56547927856445
2011-11-03,30.858949661254883,100.8150634765625,34.24864959716797
2011-11-04,30.438854217529297,100.20021057128906,33.963356018066406
2011-11-07,30.686779022216797,100.82308959960938,34.12101364135742
2011-11-08,30.97601318359375,102.11671447753906,34.54143142700195
2011-11-09,29.35077667236328,98.34761810302734,32.949867248535156
2011-11-10,29.722644805908203,99.27391052246094,33.295204162597656
2011-11-11,30.438854217529297,101.14249420166016,34.03092575073242
2011-11-14,29.977458953857422,100.18424987792969,33.52043151855469
2011-11-15,30.066984176635742,100.67933654785156,33.53544616699219
2011-11-16,29.295684814453125,99.0822525024414,33.02494812011719
2011-11-17,28.86871910095215,97.50918579101562,32.48441696166992
2011-11-18,28.944461822509766,97.40534973144531,32.514434814453125
2011-11-21,28.310894012451172,95.55271911621094,31.771211624145508
2011-11-22,28.02853775024414,95.17743682861328,31.72616958618164
2011-11-23,27.31922149658203,93.0772933959961,30.892850875854492
2011-11-25,27.160825729370117,92.90158081054688,30.79524040222168
2011-11-28,28.393535614013672,95.5926742553711,31.951387405395508
2011-11-29,28.462400436401367,95.86418914794922,32.063995361328125
2011-11-30,29.956798553466797,99.80892944335938,33.53544616699219
2011-12-01,29.667556762695312,99.79296875,33.38530349731445
2011-12-02,29.736419677734375,99.70512390136719,33.37028503417969
2011-12-05,30.046329498291016,100.79112243652344,33.76817321777344
2011-12-06,29.894817352294922,100.82308959960938,33.68558883666992
2011-12-07,30.073867797851562,101.19837951660156,33.79819869995117
2011-12-08,29.020227432250977,98.97843933105469,32.88230514526367
2011-12-09,29.695104598999023,100.6553955078125,33.497901916503906
2011-12-12,28.841169357299805,99.18607330322266,32.71712875366211
2011-12-13,28.359106063842773,98.25977325439453,32.37179946899414
2011-12-14,28.118061065673828,97.21369171142578,31.973899841308594
2011-12-15,28.207592010498047,97.56504821777344,32.09403610229492
2011-12-16,28.207592010498047,97.70967864990234,32.14658737182617
2011-12-19,27.870147705078125,96.66500854492188,31.756195068359375
2011-12-20,28.75164222717285,99.59013366699219,32.777191162109375
2011-12-21,28.702606201171875,99.78298950195312,32.69880294799805
2011-12-22,28.97974967956543,100.66694641113281,33.07542419433594
2011-12-23,29.15030288696289,101.56697845458984,33.275291442871094
2011-12-27,29.086347579956055,101.64734649658203,33.229164123535156
2011-12-28,28.49652099609375,100.3133773803711,32.72954177856445
2011-12-29,28.930004119873047,101.35000610351562,33.113861083984375
2011-12-30,29.065031051635742,100.85176849365234,33.19075012207031
2012-01-03,29.910686492919922,102.4589614868164,33.813350677490234
2012-01-04,29.775659561157227,102.61969757080078,33.813350677490234
2012-01-05,29.448772430419922,102.89290618896484,33.63656234741211
2012-01-06,29.065031051635742,102.62773895263672,33.38290023803711
2012-01-09,29.242691040039062,102.87686157226562,33.49820327758789
2012-01-10,29.697500228881836,103.76885223388672,34.013214111328125
2012-01-11,29.633546829223633,103.82508087158203,33.967098236083984
2012-01-12,29.754356384277344,104.0742416381836,34.074703216552734
2012-01-13,29.470102310180664,103.53580474853516,33.77492904663086
2012-01-17,29.80409049987793,103.93758392333984,34.059329986572266
2012-01-18,30.408126831054688,105.08673095703125,34.51283645629883
2012-01-19,30.735027313232422,105.6412353515625,34.82029342651367
2012-01-20,30.88425064086914,106.03496551513672,34.897159576416016
2012-01-23,31.069026947021484,105.76176452636719,34.93559646606445
2012-01-24,30.8913631439209,105.6412353515625,34.804927825927734
2012-01-25,31.282217025756836,106.5251693725586,35.22769546508789
2012-01-26,31.2537899017334,105.97874450683594,35.09703063964844
2012-01-27,31.331951141357422,105.9305419921875,35.14313888549805
2012-01-30,31.005056381225586,105.5688705444336,34.92792510986328
2012-01-31,31.196943283081055,105.52873229980469,35.00477600097656
2012-02-01,31.65884780883789,106.45282745361328,35.48902893066406
2012-02-02,31.765439987182617,106.62162780761719,35.62739181518555
2012-02-03,32.227352142333984,108.11630249023438,36.12701416015625
2012-02-06,32.04969787597656,108.04400634765625,36.0347785949707
2012-02-07,32.19182586669922,108.31719970703125,36.157779693603516
2012-02-08,32.333961486816406,108.63870239257812,36.29611587524414
2012-02-09,32.326847076416016,108.77527618408203,36.34223556518555
2012-02-10,31.758350372314453,107.97163391113281,35.85799026489258
2012-02-13,32.113651275634766,108.77527618408203,36.17314529418945
2012-02-14,31.893362045288086,108.63870239257812,36.02708435058594
2012-02-15,32.021278381347656,108.13240814208984,35.957908630371094
2012-02-16,32.333961486816406,109.32977294921875,36.449851989746094
2012-02-17,32.53292465209961,109.61906433105469,36.54977798461914
2012-02-21,32.53292465209961,109.6672592163086,36.565147399902344
2012-02-22,32.46187210083008,109.31368255615234,36.45753479003906
2012-02-23,32.660850524902344,109.79580688476562,36.58820343017578
2012-02-24,32.87403106689453,110.03691101074219,36.795745849609375
2012-02-27,32.5755729675293,110.22175598144531,36.703529357910156
2012-02-28,32.97353744506836,110.54318237304688,36.91105270385742
2012-02-29,32.61820983886719,110.10923767089844,36.672767639160156
2012-03-01,33.05880355834961,110.67977905273438,37.02635955810547
2012-03-02,32.703495025634766,110.34229278564453,36.75731658935547
2012-03-05,32.447654724121094,109.89226531982422,36.526710510253906
2012-03-06,31.488298416137695,108.28507232666016,35.62739181518555
2012-03-07,31.864940643310547,109.04045867919922,36.019412994384766
2012-03-08,32.56846618652344,110.12532043457031,36.618961334228516
2012-03-09,32.48318862915039,110.55120086669922,36.58820343017578
2012-03-12,32.326847076416016,110.5592269897461,36.526710510253906
2012-03-13,32.88114547729492,112.55215454101562,37.172401428222656
2012-03-14,32.53292465209961,112.43167114257812,37.034027099609375
2012-03-15,32.810081481933594,113.08255004882812,37.256954193115234
2012-03-16,32.959312438964844,113.23915100097656,37.37993621826172
2012-03-19,33.03038024902344,113.68309020996094,37.4875602722168
2012-03-20,32.61820983886719,113.35216522216797,37.19546127319336
2012-03-21,32.5400390625,113.16649627685547,37.12628936767578
2012-03-22,32.16339874267578,112.35132598876953,36.68813705444336
2012-03-23,32.3765983581543,112.71453094482422,36.9725456237793
2012-03-26,32.86693572998047,114.29645538330078,37.51829528808594
2012-03-27,32.67505645751953,113.94132232666016,37.295387268066406
2012-03-28,32.405025482177734,113.37633514404297,37.01866149902344
2012-03-29,32.21315002441406,113.18267822265625,36.95717239379883
2012-03-30,32.4405517578125,113.65078735351562,37.103214263916016
2012-04-02,32.87403106689453,114.4820785522461,37.4875602722168
2012-04-03,32.383697509765625,114.01396942138672,37.13397216796875
2012-04-04,31.680179595947266,112.88400268554688,36.565147399902344
2012-04-05,31.644634246826172,112.82752227783203,36.48829650878906
2012-04-09,31.374589920043945,111.56034851074219,36.17314529418945
2012-04-10,30.798978805541992,109.68778991699219,35.450599670410156
2012-04-11,31.189830780029297,110.57563018798828,35.85799026489258
2012-04-12,31.793874740600586,112.02041625976562,36.4806022644043
2012-04-13,31.225353240966797,110.68859100341797,35.881038665771484
2012-04-16,31.353273391723633,110.61601257324219,36.004024505615234
2012-04-17,31.808086395263672,112.2544174194336,36.557472229003906
2012-04-18,31.602001190185547,111.87516784667969,36.33456802368164
2012-04-19,31.5167179107666,111.15676879882812,36.17314529418945
2012-04-20,31.673059463500977,111.34239196777344,36.2884407043457
2012-04-23,31.161401748657227,110.40614318847656,35.81955337524414
2012-04-24,31.331951141357422,110.82583618164062,35.95024108886719
2012-04-25,31.751245498657227,112.34323120117188,36.43449020385742
2012-04-26,31.82940101623535,113.12616729736328,36.7419548034668
2012-04-27,31.928882598876953,113.31177520751953,36.818809509277344
2012-04-30,31.765439987182617,112.8921127319336,36.66508102416992
2012-05-01,31.943111419677734,113.5942611694336,36.84955596923828
2012-05-02,31.687284469604492,113.2552719116211,36.7111930847168
2012-05-03,31.38881492614746,112.39167022705078,36.403743743896484
2012-05-04,30.969528198242188,110.57563018798828,35.758060455322266
2012-05-07,31.125871658325195,110.65636444091797,35.91180419921875
2012-05-08,30.699491500854492,110.21245574951172,35.55051803588867
2012-05-09,30.30152702331543,109.55867767333984,35.21231460571289
2012-05-10,30.443662643432617,109.78466796875,35.3045539855957
2012-05-11,30.2589054107666,109.45374298095703,35.18924331665039
2012-05-14,29.633546829223633,108.24308013916016,34.612754821777344
2012-05-15,29.28533172607422,107.62157440185547,34.32067108154297
2012-05-16,28.98686981201172,107.20994567871094,34.0516242980957
2012-05-17,28.624431610107422,105.61991119384766,33.58274459838867
2012-05-18,28.397035598754883,104.71595001220703,33.2983512878418
2012-05-21,28.94422721862793,106.51583099365234,33.92095184326172
2012-05-22,28.858938217163086,106.70144653320312,33.85948181152344
2012-05-23,28.63153839111328,106.75796508789062,33.744171142578125
2012-05-24,28.50362777709961,106.96780395507812,33.644248962402344
2012-05-25,28.368608474731445,106.62077331542969,33.5750617980957
2012-05-29,28.80919075012207,107.91215515136719,34.0362663269043
2012-05-30,28.226486206054688,106.34632873535156,33.36752700805664
2012-05-31,28.325973510742188,106.11227416992188,33.39059066772461
2012-06-01,27.643753051757812,103.4406967163086,32.62961196899414
2012-06-04,27.842731475830078,103.39225006103516,32.71416473388672
2012-06-05,28.027498245239258,104.17517852783203,32.88328170776367
2012-06-06,28.830522537231445,106.51583099365234,33.78260040283203
2012-06-07,28.830522537231445,106.58039855957031,33.78260040283203
2012-06-08,28.638641357421875,107.42787170410156,33.82871627807617
2012-06-11,28.397035598754883,106.0638198852539,33.39059066772461
2012-06-12,28.894474029541016,107.28257751464844,33.88254165649414
2012-06-13,28.66707420349121,106.59654235839844,33.605812072753906
2012-06-14,28.844730377197266,107.72651672363281,33.84408950805664
2012-06-15,29.256898880004883,108.82826232910156,34.2668571472168
2012-06-18,29.242691040039062,109.03917694091797,34.297603607177734
2012-06-19,29.768552780151367,110.09390258789062,34.789554595947266
2012-06-20,29.789873123168945,109.91542053222656,34.843353271484375
2012-06-21,28.96554183959961,107.44905090332031,33.93633270263672
2012-06-22,29.278217315673828,108.27658081054688,34.25917053222656
2012-06-25,28.50362777709961,106.54039764404297,33.58274459838867
2012-06-26,28.759449005126953,107.07585906982422,33.77492904663086
2012-06-27,28.958431243896484,108.04127502441406,34.105438232421875
2012-06-28,28.922893524169922,107.7330093383789,34.00551223754883
2012-06-29,30.017274856567383,110.41840362548828,35.10469055175781
2012-07-02,30.180727005004883,110.75106811523438,35.23537826538086
2012-07-03,30.43655776977539,111.48121643066406,35.61201858520508
2012-07-05,30.07411766052246,110.97820281982422,35.273799896240234
2012-07-06,29.74724578857422,109.92350006103516,34.88947296142578
2012-07-09,29.633546829223633,109.78558349609375,34.7972412109375
2012-07-10,29.44166374206543,108.82826232910156,34.520511627197266
2012-07-11,29.548259735107422,108.844482421875,34.58970642089844
2012-07-12,29.171619415283203,108.31712341308594,34.243804931640625
2012-07-13,29.647741317749023,110.13445281982422,34.789554595947266
2012-07-16,29.605106353759766,109.87484741210938,34.781864166259766
2012-07-17,29.811206817626953,110.62933349609375,34.997100830078125
2012-07-18,29.903575897216797,111.44874572753906,35.18156433105469
2012-07-19,30.187833786010742,111.74081420898438,35.39678955078125
2012-07-20,29.633546829223633,110.71858978271484,34.88947296142578
2012-07-23,29.043704986572266,109.59898376464844,34.39752960205078
2012-07-24,28.787883758544922,108.65789031982422,34.013214111328125
2012-07-25,28.9086971282959,108.6822509765625,34.128501892089844
2012-07-26,29.661968231201172,110.47518920898438,34.86641311645508
2012-07-27,30.351289749145508,112.51158905029297,35.573585510253906
2012-07-30,30.26600456237793,112.51158905029297,35.48902893066406
2012-07-31,30.109657287597656,111.72461700439453,35.35835266113281
2012-08-01,30.08835220336914,111.62725830078125,35.2507438659668
2012-08-02,29.74724578857422,110.85648345947266,34.897159576416016
2012-08-03,30.6284236907959,113.0551528930664,35.7734375
2012-08-06,30.827407836914062,113.27420806884766,35.95024108886719
2012-08-07,31.061918258666992,113.84212493896484,36.203880310058594
2012-08-08,31.019289016723633,113.98003387451172,36.17314529418945
2012-08-09,31.069026947021484,114.07740020751953,36.250003814697266
2012-08-10,31.175613403320312,114.2640151977539,36.319183349609375
2012-08-13,31.012165069580078,114.20720672607422,36.23463439941406
2012-08-14,31.10454559326172,114.22340393066406,36.250003814697266
2012-08-15,31.069026947021484,114.35322570800781,36.273067474365234
2012-08-16,31.395919799804688,115.197021484375,36.63435363769531
2012-08-17,31.410140991210938,115.35113525390625,36.66508102416992
2012-08-20,31.353273391723633,115.35923767089844,36.618961334228516
2012-08-21,31.488298416137695,115.01036834716797,36.62665557861328
2012-08-22,31.488298416137695,115.05908203125,36.59589385986328
2012-08-23,31.282217025756836,114.11793518066406,36.34994125366211
2012-08-24,31.267995834350586,114.80755615234375,36.41141128540039
2012-08-27,31.225353240966797,114.8318862915039,36.39604949951172
2012-08-28,31.040597915649414,114.71829223632812,36.403743743896484
2012-08-29,30.91979217529297,114.80755615234375,36.34223556518555
2012-08-30,30.571577072143555,113.98003387451172,35.98097610473633
2012-08-31,30.8913631439209,114.52361297607422,36.23463439941406
2012-09-04,30.678180694580078,114.41814422607422,36.196189880371094
2012-09-05,30.60000228881836,114.32078552246094,36.14240646362305
2012-09-06,31.331951141357422,116.64108276367188,36.9725456237793
2012-09-07,31.822296142578125,117.09542083740234,37.32612991333008
2012-09-10,31.57356834411621,116.43018341064453,37.057090759277344
2012-09-11,31.836509704589844,116.75470733642578,37.28770065307617
2012-09-12,32.021278381347656,117.14412689208984,37.44142532348633
2012-09-13,32.653743743896484,118.92896270751953,38.094783782958984
2012-09-14,33.03038024902344,119.45633697509766,38.386871337890625
2012-09-17,32.76744079589844,119.05068969726562,38.19471740722656
2012-09-18,32.63241958618164,118.95333862304688,38.071720123291016
2012-09-19,32.753231048583984,119.01824188232422,38.148590087890625
2012-09-20,32.51871871948242,119.02635955810547,37.956424713134766
2012-09-21,32.6039924621582,118.97659301757812,37.956424713134766
2012-09-24,32.500667572021484,118.79712677001953,37.866207122802734
2012-09-25,32.226097106933594,117.53296661376953,37.5550537109375
2012-09-26,31.937084197998047,116.87226104736328,37.26724624633789
2012-09-27,32.40674591064453,117.9733657836914,37.73396682739258
2012-09-28,31.944293975830078,117.4268798828125,37.360591888427734
2012-10-01,32.16106033325195,117.73681640625,37.54726791381836
2012-10-02,32.30558776855469,117.85918426513672,37.695072174072266
2012-10-03,32.168304443359375,118.34038543701172,37.64839172363281
2012-10-04,32.49345016479492,119.18865203857422,37.98287582397461
2012-10-05,32.55125045776367,119.19682312011719,37.99843978881836
2012-10-08,32.27668380737305,118.78898620605469,37.827301025390625
2012-10-09,31.893733978271484,117.61449432373047,37.39948272705078
2012-10-10,31.763656616210938,116.8641128540039,37.20501708984375
2012-10-11,31.973203659057617,116.92938995361328,37.3839225769043
2012-10-12,31.92985725402832,116.54598999023438,37.22835159301758
2012-10-15,32.26222610473633,117.51663208007812,37.56283187866211
2012-10-16,32.71021270751953,118.7074203491211,38.045101165771484
2012-10-17,32.970340728759766,119.24573516845703,38.270687103271484
2012-10-18,32.91252136230469,118.93584442138672,38.19289016723633
2012-10-19,32.41396713256836,116.95379638671875,37.60171890258789
2012-10-22,32.68854522705078,116.97013092041016,37.757301330566406
2012-10-23,32.00210189819336,115.3470230102539,37.096099853515625
2012-10-24,32.088809967041016,115.02075958251953,37.057228088378906
2012-10-25,32.32003402709961,115.35517120361328,37.29058074951172
2012-10-26,32.18997573852539,115.28997039794922,37.17390441894531
2012-10-31,32.20441436767578,115.28997039794922,37.13501739501953
2012-11-01,32.57293701171875,116.4970932006836,37.687286376953125
2012-11-02,32.3344841003418,115.46117401123047,37.29058074951172
2012-11-05,32.32726287841797,115.6977310180664,37.34502410888672
2012-11-06,32.565704345703125,116.60308074951172,37.65618133544922
2012-11-07,32.08158874511719,113.96045684814453,36.95610046386719
2012-11-08,31.763656616210938,112.59014892578125,36.58272933959961
2012-11-09,31.814231872558594,112.68804168701172,36.59828567504883
2012-11-12,31.814231872558594,112.77775573730469,36.629398345947266
