Date,0050.TW
2008-10-03,32.424720764160156
2008-10-06,30.949228286743164
2008-10-07,31.145463943481445
2008-10-08,29.306537628173828
2008-10-09,28.972190856933594
2008-10-13,28.42705535888672
2008-10-14,30.06245994567871
2008-10-15,29.728111267089844
2008-10-16,28.717796325683594
2008-10-17,28.099973678588867
2008-10-20,27.83831024169922
2008-10-21,27.736555099487305
2008-10-22,27.184146881103516
2008-10-23,26.370073318481445
2008-10-24,24.087764739990234
2008-10-27,22.92481231689453
2008-10-28,23.135597229003906
2008-10-29,23.295501708984375
2008-10-30,24.800081253051758
2008-10-31,25.984844207763672
2008-11-03,26.515443801879883
2008-11-04,26.5227108001709
2008-11-05,26.39914894104004
2008-11-06,24.79281234741211
2008-11-07,24.90183448791504
2008-11-10,24.800081253051758
2008-11-11,24.334896087646484
2008-11-12,24.291284561157227
2008-11-13,23.259157180786133
2008-11-14,23.368188858032227
2008-11-17,23.280967712402344
2008-11-18,22.539583206176758
2008-11-19,22.37967300415039
2008-11-20,21.25305938720703
2008-11-21,21.747316360473633
2008-11-24,21.67462730407715
2008-11-25,22.37967300415039
2008-11-26,22.270647048950195
2008-11-27,23.259157180786133
2008-11-28,23.33184242248535
2008-12-01,23.615318298339844
2008-12-02,22.648605346679688
2008-12-03,22.27791404724121
2008-12-04,22.045324325561523
2008-12-05,21.958099365234375
2008-12-08,23.062911987304688
2008-12-09,23.47721290588379
2008-12-10,24.61836814880371
2008-12-11,24.611101150512695
2008-12-12,23.520828247070312
2008-12-15,24.313091278076172
2008-12-16,24.378509521484375
2008-12-17,24.567487716674805
2008-12-18,24.676515579223633
2008-12-19,24.545684814453125
2008-12-22,23.775222778320312
2008-12-23,23.121061325073242
2008-12-24,23.186471939086914
2008-12-25,23.04837417602539
2008-12-26,23.157405853271484
2008-12-29,23.099252700805664
2008-12-30,24.087764739990234
2008-12-31,24.058692932128906
2009-01-02,23.89151382446289
2009-01-05,26.59539794921875
2009-01-06,26.580860137939453
2009-01-07,23.41179656982422
2009-01-08,21.92176055908203
2009-01-09,23.4190673828125
2009-01-12,24.85095977783203
2009-01-13,23.73887825012207
2009-01-14,25.27252960205078
2009-01-15,22.532312393188477
2009-01-16,21.805463790893555
2009-01-19,24.516611099243164
2009-01-20,23.869712829589844
2009-01-21,22.168893814086914
2009-02-02,24.015085220336914
2009-02-03,22.873929977416992
2009-02-04,23.033838272094727
2009-02-05,22.844858169555664
2009-02-06,23.404531478881836
2009-02-09,25.27252960205078
2009-02-10,25.425167083740234
2009-02-11,22.48143196105957
2009-02-12,25.156238555908203
2009-02-13,24.18952751159668
2009-02-16,25.82493782043457
2009-02-17,23.57897186279297
2009-02-18,21.965368270874023
2009-02-19,25.59961700439453
2009-02-20,24.959989547729492
2009-02-23,23.57897186279297
2009-02-24,25.010866165161133
2009-02-25,23.79703140258789
2009-02-26,23.840635299682617
2009-02-27,24.02235221862793
2009-03-02,23.208282470703125
2009-03-03,23.222816467285156
2009-03-04,23.804296493530273
2009-03-05,24.313091278076172
2009-03-06,26.181089401245117
2009-03-09,24.21860122680664
2009-03-10,24.334896087646484
2009-03-11,24.894573211669922
2009-03-12,24.74920082092285
2009-03-13,25.439708709716797
2009-03-16,25.82493782043457
2009-03-17,26.29012107849121
2009-03-18,26.239238739013672
2009-03-19,26.093873977661133
2009-03-20,25.744977951049805
2009-03-23,26.580860137939453
2009-03-24,27.184146881103516
2009-03-25,27.489418029785156
2009-03-26,27.69293975830078
2009-03-27,27.45307731628418
2009-03-30,26.377342224121094
2009-03-31,26.631738662719727
2009-04-02,28.041826248168945
2009-04-03,28.056360244750977
2009-04-06,28.194459915161133
2009-04-07,28.201736450195312
2009-04-08,27.42400360107422
2009-04-09,28.550617218017578
2009-04-10,29.052146911621094
2009-04-13,29.20478630065918
2009-04-14,29.43737030029297
2009-04-15,29.255664825439453
2009-04-16,29.946170806884766
2009-04-17,28.986730575561523
2009-04-20,29.19751739501953
2009-04-21,29.640892028808594
2009-04-22,29.54640007019043
2009-04-23,29.408300399780273
2009-04-24,29.43737030029297
2009-04-27,28.72506332397461
2009-04-28,28.383440017700195
2009-04-29,28.637842178344727
2009-04-30,30.636674880981445
2009-05-04,32.78087615966797
2009-05-05,33.65309524536133
2009-05-06,33.72578430175781
2009-05-07,33.65309524536133
2009-05-08,33.31148147583008
2009-05-11,33.58041763305664
2009-05-12,32.41746139526367
2009-05-13,32.46833419799805
2009-05-14,31.726951599121094
2009-05-15,32.56282043457031
2009-05-18,32.75180435180664
2009-05-19,33.50772476196289
2009-05-20,33.65309524536133
2009-05-21,33.398704528808594
2009-05-22,33.275146484375
2009-05-25,33.238792419433594
2009-05-26,33.14430236816406
2009-05-27,34.88874435424805
2009-06-01,34.68522644042969
2009-06-02,34.77971267700195
2009-06-03,34.73611068725586
2009-06-04,33.94384002685547
2009-06-05,33.88568878173828
2009-06-08,33.2242546081543
2009-06-09,32.30842208862305
2009-06-10,32.59916305541992
2009-06-11,32.88990020751953
2009-06-12,32.461063385009766
2009-06-15,31.283573150634766
2009-06-16,31.290842056274414
2009-06-17,31.232698440551758
2009-06-18,31.07278823852539
2009-06-19,31.436214447021484
2009-06-22,31.908658981323242
2009-06-23,31.145463943481445
2009-06-24,32.039493560791016
2009-06-25,32.40291976928711
2009-06-26,32.41746139526367
2009-06-29,32.18486404418945
2009-06-30,32.31569290161133
2009-07-01,33.0352783203125
2009-07-02,33.36235427856445
2009-07-03,33.2896728515625
2009-07-06,33.2097282409668
2009-07-07,33.57313919067383
2009-07-08,33.18791198730469
2009-07-09,33.798465728759766
2009-07-10,34.001983642578125
2009-07-13,32.926246643066406
2009-07-14,33.53680419921875
2009-07-15,34.19823455810547
2009-07-16,34.48897933959961
2009-07-17,34.794246673583984
2009-07-20,35.25216293334961
2009-07-21,35.17947769165039
2009-07-22,35.23762512207031
2009-07-23,35.259429931640625
2009-07-24,35.164947509765625
2009-07-27,35.49201965332031
2009-07-28,36.12438201904297
2009-07-29,35.86998748779297
2009-07-30,35.50656509399414
2009-07-31,35.630126953125
2009-08-03,35.753692626953125
2009-08-04,35.3611946105957
2009-08-05,34.925079345703125
2009-08-06,34.99049377441406
2009-08-07,34.99049377441406
2009-08-10,35.077720642089844
2009-08-11,35.19401550292969
2009-08-12,35.07045364379883
2009-08-13,35.877254486083984
2009-08-14,36.06623458862305
2009-08-17,35.368465423583984
2009-08-18,34.90327835083008
2009-08-19,34.786991119384766
2009-08-20,34.597999572753906
2009-08-21,34.29271697998047
2009-08-24,35.39753341674805
2009-08-25,35.128604888916016
2009-08-26,34.88874435424805
2009-08-27,34.707027435302734
2009-08-28,35.17947769165039
2009-08-31,35.21582794189453
2009-09-01,36.4878044128418
2009-09-02,36.4878044128418
2009-09-03,36.669517517089844
2009-09-04,37.10562515258789
2009-09-07,37.65076446533203
2009-09-08,38.15956115722656
2009-09-09,37.83247375488281
2009-09-10,38.41395568847656
2009-09-11,38.15956115722656
2009-09-14,37.687103271484375
2009-09-15,38.12321853637695
2009-09-16,38.66835403442383
2009-09-17,38.632022857666016
2009-09-18,38.741031646728516
2009-09-21,38.632022857666016
2009-09-22,38.48665237426758
2009-09-23,38.30492401123047
2009-09-24,37.796138763427734
2009-09-25,38.050533294677734
2009-09-28,37.65076446533203
2009-09-29,38.41395568847656
2009-09-30,38.741031646728516
2009-10-01,38.99543380737305
2009-10-02,38.30492401123047
2009-10-05,38.26858901977539
2009-10-06,38.95909118652344
2009-10-07,39.17714309692383
2009-10-08,38.559322357177734
2009-10-09,38.77738571166992
2009-10-12,38.95909118652344
2009-10-13,39.031776428222656
2009-10-14,39.50422668457031
2009-10-15,39.722286224365234
2009-10-16,39.722286224365234
2009-10-19,39.86765670776367
2009-10-20,39.903995513916016
2009-10-21,39.613258361816406
2009-10-22,39.031776428222656
2009-10-23,38.7047004699707
2009-10-26,38.886409759521484
2009-10-27,38.81372833251953
2009-10-28,38.1959114074707
2009-10-29,37.46905517578125
2009-10-30,37.541744232177734
2009-11-02,37.32368087768555
2009-11-03,37.06929397583008
2009-11-04,37.759796142578125
2009-11-05,37.687103271484375
2009-11-06,37.977848052978516
2009-11-09,38.34127426147461
2009-11-10,38.632022857666016
2009-11-11,39.14080047607422
2009-11-12,39.104469299316406
2009-11-13,38.99543380737305
2009-11-16,39.64958953857422
2009-11-17,39.3225212097168
2009-11-18,39.358863830566406
2009-11-19,39.21348571777344
2009-11-20,38.850067138671875
2009-11-23,38.81372833251953
2009-11-24,38.99543380737305
2009-11-25,39.24983215332031
2009-11-26,39.14080047607422
2009-11-27,37.94150161743164
2009-11-30,38.30492401123047
2009-12-01,38.7047004699707
2009-12-02,38.81372833251953
2009-12-03,38.850067138671875
2009-12-04,38.59566116333008
2009-12-07,39.21348571777344
2009-12-08,39.031776428222656
2009-12-09,39.14080047607422
2009-12-10,38.522987365722656
2009-12-11,39.14080047607422
2009-12-14,39.17714309692383
2009-12-15,39.068119049072266
2009-12-16,38.66835403442383
2009-12-17,38.81372833251953
2009-12-18,38.7047004699707
2009-12-21,39.031776428222656
2009-12-22,39.358863830566406
2009-12-23,39.64958953857422
2009-12-24,40.04936599731445
2009-12-25,40.12206268310547
2009-12-28,40.41278839111328
2009-12-29,40.34010696411133
2009-12-30,40.4854850769043
2009-12-31,41.030609130859375
2010-01-04,41.066959381103516
2010-01-05,41.066959381103516
2010-01-06,41.83015060424805
2010-01-07,41.72111892700195
2010-01-08,41.97551727294922
2010-01-11,42.08454513549805
2010-01-12,41.866493225097656
2010-01-13,41.24867248535156
2010-01-14,41.75746536254883
2010-01-15,42.011863708496094
2010-01-18,41.79380416870117
2010-01-19,41.24867248535156
2010-01-20,40.994266510009766
2010-01-21,40.66719055175781
2010-01-22,39.54058074951172
2010-01-25,39.395206451416016
2010-01-26,38.48665237426758
2010-01-27,38.45029067993164
2010-01-28,39.286170959472656
2010-01-29,38.522987365722656
2010-02-01,38.08687210083008
2010-02-02,37.687103271484375
2010-02-03,38.34127426147461
2010-02-04,38.1959114074707
2010-02-05,36.8875732421875
2010-02-08,36.96026611328125
2010-02-09,37.46905517578125
2010-02-10,37.86882781982422
2010-02-22,38.23224639892578
2010-02-23,38.23224639892578
2010-02-24,37.977848052978516
2010-02-25,37.541744232177734
2010-02-26,37.46905517578125
2010-03-01,38.37761306762695
2010-03-02,38.26858901977539
2010-03-03,38.26858901977539
2010-03-04,37.94150161743164
2010-03-05,38.48665237426758
2010-03-08,38.99543380737305
2010-03-09,39.104469299316406
2010-03-10,39.104469299316406
2010-03-11,38.99543380737305
2010-03-12,38.95909118652344
2010-03-15,38.41395568847656
2010-03-16,38.59566116333008
2010-03-17,39.358863830566406
2010-03-18,39.54058074951172
2010-03-19,39.431549072265625
2010-03-22,39.031776428222656
2010-03-23,38.77738571166992
2010-03-24,38.886409759521484
2010-03-25,38.886409759521484
2010-03-26,39.24983215332031
2010-03-29,39.613258361816406
2010-03-30,39.5769157409668
2010-03-31,39.431549072265625
2010-04-01,39.79497146606445
2010-04-02,39.79497146606445
2010-04-06,40.194740295410156
2010-04-07,40.267425537109375
2010-04-08,40.01302719116211
2010-04-09,40.12206268310547
2010-04-12,40.30376434326172
2010-04-13,39.83131408691406
2010-04-14,40.12206268310547
2010-04-15,40.37644577026367
2010-04-16,40.12206268310547
2010-04-19,38.99543380737305
2010-04-20,39.14080047607422
2010-04-21,39.64958953857422
2010-04-22,39.5769157409668
2010-04-23,39.79497146606445
2010-04-26,40.6308479309082
2010-04-27,40.59449768066406
2010-04-28,40.15839767456055
2010-04-29,39.976688385009766
2010-04-30,39.83131408691406
2010-05-03,39.5769157409668
2010-05-04,39.613258361816406
2010-05-05,38.522987365722656
2010-05-06,37.759796142578125
2010-05-07,37.759796142578125
2010-05-10,38.08687210083008
2010-05-11,37.94150161743164
2010-05-12,37.86882781982422
2010-05-13,38.7047004699707
2010-05-14,38.59566116333008
2010-05-17,37.723453521728516
2010-05-18,37.796138763427734
2010-05-19,37.39636993408203
2010-05-20,36.92391586303711
2010-05-21,36.16072082519531
2010-05-24,36.669517517089844
2010-05-25,35.70280075073242
2010-05-26,35.84818649291992
2010-05-27,36.09531021118164
2010-05-28,36.24794387817383
2010-05-31,36.41512680053711
2010-06-01,36.218875885009766
2010-06-02,35.651939392089844
2010-06-03,36.4878044128418
2010-06-04,36.37877655029297
2010-06-07,35.426612854003906
2010-06-08,35.295780181884766
2010-06-09,35.019561767578125
2010-06-10,35.50656509399414
2010-06-11,36.06623458862305
2010-06-14,36.596832275390625
2010-06-15,36.85123825073242
2010-06-17,37.10562515258789
2010-06-18,36.996604919433594
2010-06-21,37.796138763427734
2010-06-22,37.578086853027344
2010-06-23,37.178314208984375
2010-06-24,37.28734588623047
2010-06-25,36.77854919433594
2010-06-28,36.92391586303711
2010-06-29,36.70586395263672
2010-06-30,36.015350341796875
2010-07-01,35.877254486083984
2010-07-02,35.971744537353516
2010-07-05,36.70586395263672
2010-07-06,37.36002731323242
2010-07-07,37.28734588623047
2010-07-08,37.83247375488281
2010-07-09,38.050533294677734
2010-07-12,38.01418685913086
2010-07-13,37.9051628112793
2010-07-14,38.632022857666016
2010-07-15,38.7047004699707
2010-07-16,38.45029067993164
2010-07-19,38.34127426147461
2010-07-20,38.66835403442383
2010-07-21,38.45029067993164
2010-07-22,38.48665237426758
2010-07-23,39.031776428222656
2010-07-26,39.14080047607422
2010-07-27,38.95909118652344
2010-07-28,39.286170959472656
2010-07-29,39.3225212097168
2010-07-30,39.17714309692383
2010-08-02,39.940338134765625
2010-08-03,40.12206268310547
2010-08-04,40.04936599731445
2010-08-05,40.01302719116211
2010-08-06,40.12206268310547
2010-08-09,40.34010696411133
2010-08-10,40.267425537109375
2010-08-11,39.75863265991211
2010-08-12,39.431549072265625
2010-08-13,39.86765670776367
2010-08-16,39.976688385009766
2010-08-17,39.940338134765625
2010-08-18,39.722286224365234
2010-08-19,39.940338134765625
2010-08-20,39.940338134765625
2010-08-23,40.194740295410156
2010-08-24,39.940338134765625
2010-08-25,39.21348571777344
2010-08-26,38.95909118652344
2010-08-27,39.14080047607422
2010-08-30,39.3225212097168
2010-08-31,38.741031646728516
2010-09-01,39.031776428222656
2010-09-02,39.24983215332031
2010-09-03,39.64958953857422
2010-09-06,39.940338134765625
2010-09-07,39.86765670776367
2010-09-08,39.79497146606445
2010-09-09,39.79497146606445
2010-09-10,40.15839767456055
2010-09-13,41.285011291503906
2010-09-14,41.430381774902344
2010-09-15,41.612098693847656
2010-09-16,41.17597961425781
2010-09-17,41.648433685302734
2010-09-20,41.612098693847656
2010-09-21,41.684783935546875
2010-09-23,41.684783935546875
2010-09-24,41.430381774902344
2010-09-27,41.79380416870117
2010-09-28,41.72111892700195
2010-09-29,42.011863708496094
2010-09-30,41.93917465209961
2010-10-01,41.97551727294922
2010-10-04,41.97551727294922
2010-10-05,41.72111892700195
2010-10-06,41.97551727294922
2010-10-07,42.12088394165039
2010-10-08,41.866493225097656
2010-10-11,41.39404296875
2010-10-12,40.848899841308594
2010-10-13,41.103302001953125
2010-10-14,41.75746536254883
2010-10-15,41.684783935546875
2010-10-18,40.848899841308594
2010-10-19,40.73987579345703
2010-10-20,41.21232223510742
2010-10-21,41.24867248535156
2010-10-22,41.50305938720703
2010-10-25,40.776214599609375
2010-10-26,40.95792770385742
2010-10-27,40.73987579345703
2010-10-28,41.066959381103516
2010-10-29,40.703529357910156
2010-11-01,41.285011291503906
2010-11-02,41.285011291503906
2010-11-03,41.21232223510742
2010-11-04,41.46672058105469
2010-11-05,41.902828216552734
2010-11-08,41.83015060424805
2010-11-09,41.93917465209961
2010-11-10,41.902828216552734
2010-11-11,41.79380416870117
2010-11-12,40.95792770385742
2010-11-15,40.81255340576172
2010-11-16,41.24867248535156
2010-11-17,41.066959381103516
2010-11-18,41.13964080810547
2010-11-19,41.17597961425781
2010-11-22,41.684783935546875
2010-11-23,41.357704162597656
2010-11-24,41.321353912353516
2010-11-25,41.50305938720703
2010-11-26,41.285011291503906
2010-11-29,41.357704162597656
2010-11-30,41.50305938720703
2010-12-01,42.1572265625
2010-12-02,42.484317779541016
2010-12-03,42.88407516479492
2010-12-06,42.993106842041016
2010-12-07,42.956764221191406
2010-12-08,42.956764221191406
2010-12-09,43.39287567138672
2010-12-10,43.10212707519531
2010-12-13,43.21116256713867
2010-12-14,43.10212707519531
2010-12-15,43.32018280029297
2010-12-16,43.39287567138672
2010-12-17,43.756290435791016
2010-12-20,43.538238525390625
2010-12-21,43.64727020263672
2010-12-22,43.64727020263672
2010-12-23,43.93800735473633
2010-12-24,43.756290435791016
2010-12-27,43.93800735473633
2010-12-28,43.86532211303711
2010-12-29,43.97434997558594
2010-12-30,44.192405700683594
2010-12-31,44.628517150878906
2011-01-03,44.664852142333984
2011-01-04,44.55582809448242
2011-01-05,43.828983306884766
2011-01-06,43.756290435791016
2011-01-07,43.356529235839844
2011-01-10,43.50189971923828
2011-01-11,44.2287483215332
2011-01-12,44.41046142578125
2011-01-13,44.37411880493164
2011-01-14,44.33778762817383
2011-01-17,44.2287483215332
2011-01-18,44.5921745300293
2011-01-19,45.10095977783203
2011-01-20,44.81022644042969
2011-01-21,44.33778762817383
2011-01-24,44.30143356323242
2011-01-25,44.664852142333984
2011-01-26,45.06462478637695
2011-01-27,45.39170455932617
2011-01-28,45.79146194458008
2011-02-08,45.500736236572266
2011-02-09,45.06462478637695
2011-02-10,44.2287483215332
2011-02-11,42.81139373779297
2011-02-14,43.1748161315918
2011-02-15,43.429222106933594
2011-02-16,43.50189971923828
2011-02-17,43.356529235839844
2011-02-18,44.0833740234375
2011-02-21,44.0833740234375
2011-02-22,43.50189971923828
2011-02-23,42.88407516479492
2011-02-24,42.88407516479492
2011-02-25,43.24750518798828
2011-03-01,43.574588775634766
2011-03-02,43.21116256713867
2011-03-03,43.756290435791016
2011-03-04,44.0833740234375
2011-03-07,43.756290435791016
2011-03-08,43.79263687133789
2011-03-09,43.756290435791016
2011-03-10,43.24750518798828
2011-03-11,42.77505111694336
2011-03-14,42.73870849609375
2011-03-15,41.79380416870117
2011-03-16,41.648433685302734
2011-03-17,41.648433685302734
2011-03-18,41.97551727294922
2011-03-21,42.22991180419922
2011-03-22,42.44797134399414
2011-03-23,42.52065658569336
2011-03-24,42.702369689941406
2011-03-25,43.13847351074219
2011-03-28,42.993106842041016
2011-03-29,43.065792083740234
2011-03-30,43.32018280029297
2011-03-31,43.28384017944336
2011-04-01,43.50189971923828
2011-04-06,44.44679641723633
2011-04-07,44.55582809448242
2011-04-08,44.41046142578125
2011-04-11,44.41046142578125
2011-04-12,43.64727020263672
2011-04-13,43.90166091918945
2011-04-14,43.86532211303711
2011-04-15,43.356529235839844
2011-04-18,43.28384017944336
2011-04-19,43.02944564819336
2011-04-20,43.828983306884766
2011-04-21,44.84657287597656
2011-04-22,44.77389144897461
2011-04-25,44.664852142333984
2011-04-26,44.48314666748047
2011-04-27,45.17365264892578
2011-04-28,45.17365264892578
2011-04-29,45.06462478637695
2011-05-03,45.17365264892578
2011-05-04,44.919254302978516
2011-05-05,45.246341705322266
2011-05-06,45.02827835083008
2011-05-09,45.282676696777344
2011-05-10,45.282676696777344
2011-05-11,45.10095977783203
2011-05-12,45.246341705322266
2011-05-13,45.10095977783203
2011-05-16,44.55582809448242
2011-05-17,44.51948165893555
2011-05-18,44.77389144897461
2011-05-19,44.37411880493164
2011-05-20,44.41046142578125
2011-05-23,43.86532211303711
2011-05-24,43.93800735473633
2011-05-25,43.79263687133789
2011-05-26,44.2287483215332
2011-05-27,44.047035217285156
2011-05-30,43.97434997558594
2011-05-31,45.06462478637695
2011-06-01,45.31901550292969
2011-06-02,44.991939544677734
2011-06-03,45.209991455078125
2011-06-07,45.209991455078125
2011-06-08,45.06462478637695
2011-06-09,45.06462478637695
2011-06-10,44.01069641113281
2011-06-13,43.429222106933594
2011-06-14,44.156063079833984
2011-06-15,43.97434997558594
2011-06-16,43.1748161315918
2011-06-17,43.02944564819336
2011-06-20,42.59334182739258
2011-06-21,42.9204216003418
2011-06-22,43.02944564819336
2011-06-23,42.62967300415039
2011-06-24,42.3026008605957
2011-06-27,42.011863708496094
2011-06-28,41.902828216552734
2011-06-29,42.62967300415039
2011-06-30,42.77505111694336
2011-07-01,43.39287567138672
2011-07-04,43.64727020263672
2011-07-05,43.574588775634766
2011-07-06,44.047035217285156
2011-07-07,43.86532211303711
2011-07-08,43.64727020263672
2011-07-11,43.356529235839844
2011-07-12,42.666019439697266
2011-07-13,42.666019439697266
2011-07-14,42.81139373779297
2011-07-15,43.02944564819336
2011-07-18,42.88407516479492
2011-07-19,42.81139373779297
2011-07-20,43.93800735473633
2011-07-21,44.047035217285156
2011-07-22,44.33778762817383
2011-07-25,43.90166091918945
2011-07-26,44.48314666748047
2011-07-27,44.5921745300293
2011-07-28,44.2287483215332
2011-07-29,43.538238525390625
2011-08-01,43.86532211303711
2011-08-02,43.28384017944336
2011-08-03,42.59334182739258
2011-08-04,42.04819869995117
2011-08-05,39.5769157409668
2011-08-08,38.886409759521484
2011-08-09,38.522987365722656
2011-08-10,39.3225212097168
2011-08-11,39.3225212097168
2011-08-12,38.92275619506836
2011-08-15,39.685943603515625
2011-08-16,39.50422668457031
2011-08-17,39.21348571777344
2011-08-18,38.48665237426758
2011-08-19,37.141971588134766
2011-08-22,37.432716369628906
2011-08-23,38.741031646728516
2011-08-24,38.23224639892578
2011-08-25,38.050533294677734
2011-08-26,38.559322357177734
2011-08-29,39.104469299316406
2011-08-30,39.395206451416016
2011-08-31,39.64958953857422
2011-09-01,40.08570861816406
2011-09-02,40.08570861816406
2011-09-05,38.95909118652344
2011-09-06,38.1959114074707
2011-09-07,38.92275619506836
2011-09-08,39.031776428222656
2011-09-09,39.358863830566406
2011-09-13,38.26858901977539
2011-09-14,37.505393981933594
2011-09-15,38.41395568847656
2011-09-16,39.3225212097168
2011-09-19,38.66835403442383
2011-09-20,38.81372833251953
2011-09-21,38.95909118652344
2011-09-22,37.86882781982422
2011-09-23,36.596832275390625
2011-09-26,35.84818649291992
2011-09-27,37.141971588134766
2011-09-28,37.178314208984375
2011-09-29,37.505393981933594
2011-09-30,37.541744232177734
2011-10-03,36.560489654541016
